id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
764650,"Sunny garden, Centre of Athens",4031168,Yiannis,,ΚΕΡΑΜΕΙΚΟΣ,37.98357,23.71563,Entire home/apt,65,2,142,2019-10-29,1.76,1,365
766382,Alice Inn's Fabulous 2BR Anthony Quinn Suite in the Heart of Plaka,2356315,Alice Inn,,ΖΑΠΠΕΙΟ,37.97153,23.73358,Entire home/apt,83,1,50,2019-08-29,0.59,5,353
767272,Luxury Gallery garden house ,964919,Rebecca,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98412,23.72108,Entire home/apt,350,3,2,2017-06-09,0.03,2,365
778192,"NEW 4 - 118sq,m.in Athens downtown?Awesome! 4",556615,Miglen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9837,23.72884,Entire home/apt,69,2,46,2018-04-30,0.55,16,348
781111,Visit Athens as an Athenian,4119817,Dorothéa,,ΙΛΙΣΙΑ,37.97631,23.75181,Entire home/apt,69,4,39,2019-10-21,0.55,1,321
783657,Artistic studio in Syntagma with Acropolis view,4082977,Sofi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97705,23.73144,Entire home/apt,50,2,325,2019-08-25,3.84,3,363
783955,New- A beautiful apartment,4134047,Theo,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9887,23.73489,Entire home/apt,65,3,0,,,1,362
784414,Nice Apt 98m2 Center Athens,4136310,Maria-Louisa,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99902,23.72908,Entire home/apt,35,1,1,2016-08-15,0.03,1,365
792097,Athens 5 persons apt./City Center,435867,Leandros,,ΠΑΓΚΡΑΤΙ,37.96626,23.75088,Entire home/apt,33,2,252,2019-10-02,3.18,3,0
800755,❤️The 1 and only Acropolis penthouse!❤️,121318,Francis - Fotios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97662,23.72362,Entire home/apt,154,2,210,2019-11-13,2.56,2,323
807239,Appartment @ Kypriadou district,4248171,Natasha,,ΑΝΩ ΠΑΤΗΣΙΑ,38.0212,23.74073,Entire home/apt,30,3,5,2019-06-03,0.09,1,334
809874,Wonderfull Penthouse!!,4259738,George,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96429,23.72194,Entire home/apt,49,3,71,2019-09-16,0.88,1,264
814119,Athens Greece. Kolonaki City Centre,4277991,Lietta,,ΚΟΛΩΝΑΚΙ,37.97999,23.75133,Entire home/apt,100,1,2,2018-06-27,0.11,1,365
814643,DRINA,4280158,Giorgos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98402,23.75483,Entire home/apt,26,2,30,2019-06-14,0.44,1,53
837630,Stylish 1 bed'm apt. Roof top. Great views!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97975,23.72485,Entire home/apt,62,2,15,2018-11-26,0.19,66,332
837712,Large apt. Roof top with great views!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9785,23.72537,Entire home/apt,68,2,13,2018-01-01,0.21,66,338
837952,Trendy apts. Roof top terrace with amazing views!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97858,23.72595,Entire home/apt,131,2,34,2018-08-14,0.43,66,335
841788,"Youthful , bright maisonette in central Athens",4395551,Akis,,ΚΥΨΕΛΗ,37.99913,23.73997,Entire home/apt,50,3,1,2013-07-07,0.01,14,0
841795,"Cozy, independent studio in Athens center",4395551,Akis,,ΚΥΨΕΛΗ,37.99914,23.74021,Entire home/apt,35,5,1,2019-08-12,0.30,14,0
841806,"Modern,independent studio in Athens with city view",4395551,Akis,,ΚΥΨΕΛΗ,38.00065,23.73971,Entire home/apt,40,3,1,2019-07-26,0.26,14,123
849434,LUXUR apartm in a safe area behind the U.S embassy,4434520,Ioanna,,ΚΟΛΩΝΑΚΙ,37.98155,23.75307,Entire home/apt,75,2,18,2019-01-22,0.27,1,201
868095,Amazing Loft for 3 / Athens Center,4570845,Michail,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98585,23.73353,Entire home/apt,65,3,27,2019-11-02,0.61,1,364
878526,Flower Roof Garden Oasis-Hilton Area,4544938,Artemis,,ΙΛΙΣΙΑ,37.97814,23.75388,Entire home/apt,70,2,23,2019-09-15,0.36,1,337
886724,Luxury Boutique Appartment -Athens,4700824,Athina,,ΚΥΨΕΛΗ,37.99671,23.7376,Entire home/apt,57,3,19,2018-07-12,0.29,1,363
891184,live@the historic center,4723074,Ilias,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98135,23.72019,Private room,30,2,46,2018-08-30,0.57,2,353
896212,Dreamstudio inside Multi level Garden,4777984,Romanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98834,23.73877,Entire home/apt,48,2,311,2019-11-15,3.80,14,253
905315,Dream Studio hidden by Μulti level Garden,4777984,Romanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98796,23.73732,Entire home/apt,40,2,338,2019-11-15,4.20,14,351
906698,"Unique, Rare & Lux Home in Plaka w/ Acropolis view",417146,Anastasia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97401,23.73193,Entire home/apt,69,2,274,2019-10-24,3.39,1,356
912287,New cozy  economic great location  ,4895067,Marinos,,ΝΕΑ ΚΥΨΕΛΗ,38.00146,23.74574,Entire home/apt,24,3,112,2019-11-15,1.38,1,365
912425,Big Family House on Central Athens Sq with Metro,4895605,Isabella,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99211,23.7308,Entire home/apt,45,2,55,2019-11-11,1.86,1,363
916135,Unique Penthouse Athens Hilton Area,1409607,Ioannis,,ΙΛΙΣΙΑ,37.97688,23.75254,Entire home/apt,80,3,46,2019-05-29,0.58,2,340
918776,Athens Soul Apartments Psiri,4935030,Dimitris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9775,23.72543,Entire home/apt,40,3,322,2019-11-11,3.94,3,266
918812,Athens Soul Apartments Plaka,4935030,Dimitris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.96986,23.7312,Entire home/apt,40,2,349,2019-11-15,4.31,3,333
932359,25min. walking distance from center,163481,Alexandros,,ΓΟΥΒΑ,37.96202,23.74348,Entire home/apt,19,7,81,2019-09-26,1.01,2,195
940213,3 apts in 1 building. Roof terrace. Next to Plaka.,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97951,23.72452,Entire home/apt,182,2,22,2019-09-01,0.29,66,342
947552,"Smart, simple and comfy in Kolonaki",5136160,Vassilis & Roula,,ΚΟΛΩΝΑΚΙ,37.9787,23.74502,Entire home/apt,60,4,32,2019-03-10,0.40,1,58
956127,Dream Penthouse in Athens-Kolonaki,5044938,"Nicoletta, Christina, Alexandra",,ΚΟΛΩΝΑΚΙ,37.97728,23.7466,Entire home/apt,175,2,173,2019-11-11,2.19,1,298
956538,Colors in the heart of Athens,5198545,Maro,,ΚΕΡΑΜΕΙΚΟΣ,37.9801,23.72125,Entire home/apt,90,7,11,2016-04-13,0.15,1,262
968409,MID- LONG TERM IDEAL FOR EXECUTIVES,460553,Johanna,,ΚΟΛΩΝΑΚΙ,37.9809,23.75486,Entire home/apt,65,2,12,2016-11-13,0.18,1,323
974442,7th floor apartment with great view,3349638,Stefanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98876,23.7462,Entire home/apt,45,3,5,2018-07-31,0.12,3,140
993583,Flat near METRO Αttiki downtown,5458211,Christos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9966,23.72487,Entire home/apt,29,2,118,2019-09-05,1.50,1,343
1004858,Academia Loft - Apartment with Pool,5527135,George,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.986,23.71409,Entire home/apt,180,2,26,2019-08-12,0.33,1,352
1019621,Alice Inn's Adorable Betty Boop Suite in Central Plaka,2356315,Alice Inn,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.971,23.73211,Entire home/apt,67,1,63,2019-11-04,0.79,5,341
1021237,Sofia’s apartment in Kolonaki,5620986,Sofia,,ΛΥΚΑΒΗΤΤΟΣ,37.97986,23.74344,Entire home/apt,69,3,41,2019-11-11,0.54,1,338
1025752,When you need a home...,5647422,Elie,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98863,23.7379,Entire home/apt,48,3,49,2019-10-12,0.64,1,166
1035870,Charming listed neoclassical house,5698573,Clio,,ΑΚΡΟΠΟΛΗ,37.9698,23.71449,Entire home/apt,200,3,93,2019-10-25,1.15,1,365
1046994,4 apts over 2 levels. Roof top. Next to Plaka!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97947,23.72435,Entire home/apt,250,2,16,2019-08-19,0.25,66,323
1079291,CENTRE OF ATHENS NEAR ACROPOLIS,3439456,Evgenia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97615,23.72511,Entire home/apt,45,1,603,2018-11-01,7.60,2,0
1085660,Stylish Apartment w/Acropolis Views,4382275,Tzeli (Angeliki),,ΝΕΟΣ ΚΟΣΜΟΣ,37.96345,23.73121,Entire home/apt,35,3,33,2014-06-13,0.42,1,230
1090225,"Center 3, (3-bedr) Metro 50m,Center",640163,Nikos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99371,23.7289,Entire home/apt,69,2,21,2019-11-13,0.27,9,358
1094063,Modern apartment under Acropolis,6010917,Ilias & Danae,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96843,23.72644,Entire home/apt,65,1,337,2019-11-10,4.27,1,354
1116076,Central Location,6125356,Lenka & Greg,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97909,23.72832,Entire home/apt,60,2,62,2019-05-15,0.79,1,364
1122600,Terrace loft in historic Athens,6158911,Maria,,ΘΗΣΕΙΟ,37.97697,23.72155,Entire home/apt,55,2,202,2019-10-14,3.16,1,364
1130640,HOME in Athens' HEART,6023496,Anna,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.999,23.72747,Private room,18,1,95,2019-09-13,1.19,1,273
1137772,STUNNING ACROPOLIS VIEW 2SPC PENTHOUSE BEST AREA,4315682,Dimitris,,ΑΚΡΟΠΟΛΗ,37.97072,23.72666,Entire home/apt,156,3,65,2019-10-30,0.97,6,365
1154316,Filopappos hill garden house,6325987,Persefoni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96396,23.72083,Entire home/apt,50,2,107,2019-09-30,1.37,1,365
1164882,Huge 130m renovated City Centre 50 meters metro,5630134,Ioannis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98645,23.72076,Entire home/apt,59,2,313,2019-11-18,4.03,2,321
1177492,Trad Studio Appt -  Central Athens,6442400,Rio,,ΣΤΑΔΙΟ,37.96653,23.73493,Entire home/apt,35,1,694,2019-11-11,8.83,1,353
1193610,spacious apartment in Athens,1438729,Stelios,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01979,23.73821,Entire home/apt,80,1,1,2016-07-12,0.02,1,0
1199110,Alice Inn's Mighty Aphrodite Suite with Private Balcony,2356315,Alice Inn,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9731,23.73212,Entire home/apt,83,1,77,2019-10-29,1.01,5,351
1207614,Live Centrally-Ancient Agora 20',2718495,Kalliopi,,ΠΕΤΡΑΛΩΝΑ,37.97165,23.71148,Private room,26,1,339,2019-10-13,4.34,2,362
1208210,LIVE IN STYLE UNDER THE ACROPOLIS RUINS,594546,Magda,,ΑΚΡΟΠΟΛΗ,37.9694,23.72988,Entire home/apt,65,2,259,2019-11-14,3.32,2,188
1210642,Live in Athens #04 | Monastiraki,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97776,23.72554,Entire home/apt,94,2,89,2018-03-23,1.18,15,344
1214643,Sweet Apartment Near Panormou Metro,6630475,Ageliki,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99646,23.766,Entire home/apt,35,1,167,2019-10-23,2.19,1,343
1215033,Live in Athens #03 | Monastiraki,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97808,23.72364,Hotel room,145,2,61,2018-06-03,0.79,15,350
1215055,House at the Foothills of Acropolis,13115279,Greece You Around,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97266,23.72967,Entire home/apt,169,2,217,2019-10-16,3.03,7,201
1216176,The Breathtaking View of Acropolis,4549583,Panos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96824,23.73095,Entire home/apt,145,4,179,2019-10-26,2.31,6,89
1219269,KOLONAKI  THE SAFEST NEIGHBORHOOD,6651770,Eva,,ΛΥΚΑΒΗΤΤΟΣ,37.98167,23.74057,Entire home/apt,27,3,9,2019-09-06,0.12,2,303
1222185,LUXURIOUS PENTHOUSE UNIQUE ACROPOLIS VIEW,6667386,Yorgo,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.9918,23.71009,Entire home/apt,160,3,58,2019-09-22,0.78,1,221
1223199,Athens1-Feel it like your own space,5222732,Orchidea Monika,,ΚΥΨΕΛΗ,37.99875,23.73854,Private room,21,2,151,2019-10-30,1.94,4,338
1232080,Penthouse by Archeological Museum,6719288,Ioannis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99138,23.72893,Entire home/apt,29,2,132,2019-10-12,1.70,2,0
1245373,Great loft in the heart of Athens,6786657,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98348,23.73304,Entire home/apt,60,1,62,2019-11-03,0.80,1,365
1247625,Charming 1bd apartment in Lycabettus hill,6798813,Dimitrios,,ΛΥΚΑΒΗΤΤΟΣ,37.98545,23.75069,Entire home/apt,50,3,1,2016-06-02,0.02,1,0
1259830,Exotic Athens loft in downtown-Gazi,3622853,Anna&Theo,,ΚΕΡΑΜΕΙΚΟΣ,37.97983,23.7145,Entire home/apt,50,2,158,2019-11-12,2.07,5,355
1272844,Small hostel with garden in Mets,2717857,Katerina,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96471,23.7393,Entire home/apt,35,3,155,2019-11-04,2.03,1,273
1274262,Central Athens/Victoria sq flat,6936206,Elena,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99172,23.73036,Entire home/apt,53,2,13,2016-08-28,0.17,1,322
1274275,Neoclassic loft in Plaka !,6936205,Artemis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97294,23.73405,Entire home/apt,70,5,0,,,1,365
1281833,Kolonaki Colors,6974541,Angeliki,,ΚΟΛΩΝΑΚΙ,37.98006,23.73763,Entire home/apt,45,4,14,2019-09-08,0.26,1,175
1286210,Zen space near center of Athens,372161,Peter,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98995,23.75891,Entire home/apt,48,5,8,2018-07-31,0.11,1,0
1304011,Central Athens-Lucky place!!,7089260,Fanis,,ΙΛΙΣΙΑ,37.97715,23.75633,Entire home/apt,65,3,5,2016-05-31,0.07,2,364
1315027,Penthouse -Hilton area -great view!,6993996,Thaleia,,ΙΛΙΣΙΑ,37.9743,23.75492,Entire home/apt,69,444,12,2014-06-26,0.16,1,365
1368303,ROOFGARDEN CENTRAL AP.NEXT TO METRO,7327234,Rita,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99479,23.76513,Entire home/apt,60,1,258,2019-10-28,3.43,2,346
1372935,ATHENS CENTER  SYNTAGMA SQUARE,6330438,Stratos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97524,23.73269,Entire home/apt,80,1,45,2016-10-15,0.60,1,0
1374299,Casavathel2 Athens Center Apartment,3756353,Thelma,,ΝΙΡΒΑΝΑ,38.01616,23.72524,Entire home/apt,36,2,326,2019-11-18,4.32,2,246
1380153,Loft with stunning views of Athens,7474707,Maria,,ΛΥΚΑΒΗΤΤΟΣ,37.98491,23.74279,Entire home/apt,90,2,16,2017-06-25,0.25,2,364
1426453,Green Penthouse Athens/ Keramikos !,7672336,Lefteris,,ΚΕΡΑΜΕΙΚΟΣ,37.98124,23.71747,Entire home/apt,40,1,75,2019-08-22,0.99,2,332
1447443,your home in the arms of Akropolis,652941,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9727,23.73281,Entire home/apt,49,1,300,2019-11-12,4.09,2,191
1452284,"118sq,m.in Athens downtown?SECOND! 3",556615,Miglen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98507,23.72772,Entire home/apt,95,2,86,2019-09-09,1.16,16,363
1459249,Modern studio in a student accommodation building,4395551,Akis,,ΚΥΨΕΛΗ,37.99983,23.73973,Entire home/apt,35,5,2,2019-08-02,0.50,14,0
1470809,Filopapos Hill Apartment,6993450,Sofia,,ΑΚΡΟΠΟΛΗ,37.96727,23.71943,Entire home/apt,86,3,3,2015-04-05,0.04,2,364
1473284,Room with Balcony in Filopapos Hill,6993450,Sofia,,ΑΚΡΟΠΟΛΗ,37.96666,23.7208,Private room,30,2,15,2017-09-07,0.20,2,364
1473469,Athens2-Feel it like your own space,5222732,Orchidea Monika,,ΚΥΨΕΛΗ,37.99832,23.73952,Private room,20,2,82,2018-09-14,1.08,4,248
1479538,Appointed studio in central urban neighborhood,4395551,Akis,,ΚΥΨΕΛΗ,37.99958,23.73813,Entire home/apt,35,5,0,,,14,0
1479754,Lovely studio in the heart of Athens,4395551,Akis,,ΚΥΨΕΛΗ,38.00053,23.73906,Entire home/apt,35,3,1,2019-08-13,0.30,14,78
1482634,Casual and modern studio in Athens city center,4395551,Akis,,ΚΥΨΕΛΗ,37.99971,23.7386,Entire home/apt,35,3,1,2019-09-02,0.38,14,48
1482747,Trendy and urban studio in athenian center,4395551,Akis,,ΚΥΨΕΛΗ,38.00077,23.7401,Entire home/apt,35,3,0,,,14,78
1482815,Modern studio in central location,4395551,Akis,,ΚΥΨΕΛΗ,37.99978,23.73883,Entire home/apt,35,3,0,,,14,0
1482939,Funky studio in the city center,4395551,Akis,,ΚΥΨΕΛΗ,38.00057,23.73862,Entire home/apt,35,5,0,,,14,0
1483419,Individual studio with view in city center,4395551,Akis,,ΚΥΨΕΛΗ,37.99991,23.73845,Entire home/apt,40,5,0,,,14,0
1484797,Acropolis Apartment brand new,7943398,Vesna,,ΑΚΡΟΠΟΛΗ,37.96327,23.71879,Entire home/apt,56,1,534,2019-11-10,7.00,2,343
1496101,"Cosy, Central & Near Acropolis Museum",7996184,Lia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96371,23.72399,Entire home/apt,40,2,15,2019-10-29,0.20,3,292
1499953,"Luxury 150m2 in chic, safe & central Kolonaki",8015565,Michalia,,ΛΥΚΑΒΗΤΤΟΣ,37.97998,23.74106,Entire home/apt,136,2,132,2019-09-10,1.73,1,354
1512174,APARTMENT THE BLUE SKY OF ATHENS,1496881,Pavi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98585,23.72616,Entire home/apt,85,2,72,2019-09-28,0.95,3,353
1516652,Cozy Apartment in Petralona,8098022,Efi,,ΠΕΤΡΑΛΩΝΑ,37.96393,23.71092,Entire home/apt,44,1,0,,,1,365
1525227,Athens Gazi Holidays Apartment,110619,Stathis,,ΓΚΑΖΙ,37.97482,23.7075,Entire home/apt,45,3,7,2018-07-30,0.18,2,90
1529526,Heaven of Wood and Stone in Historic Kolonos,8158292,Nancy & Nasir,,ΚΟΛΩΝΟΣ,37.99939,23.71822,Entire home/apt,55,2,359,2019-11-04,6.49,1,311
1568065,"Relax in a very elegant, authentic, quiet & central apartment in Kolonaki Athens",8339895,Regina,,ΚΟΛΩΝΑΚΙ,37.97712,23.74386,Entire home/apt,90,4,53,2019-11-13,0.81,2,310
1575982,"Ideal 43 sq. m. in Athens, Kolonaki",70840,Amanda,,ΚΟΛΩΝΑΚΙ,37.97889,23.74278,Entire home/apt,44,5,13,2019-08-22,0.19,1,296
1587347,MONASTIRAKI LOFT - ACROPOLIS VIEW,650923,AthensApart,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98241,23.72934,Entire home/apt,85,1,286,2019-10-28,3.90,6,306
1609435,Amazing loft in Technopolis!,8571915,Kostantia,,ΚΕΡΑΜΕΙΚΟΣ,37.97907,23.71327,Entire home/apt,37,3,8,2018-10-21,0.47,1,285
1615453,Brand New Apartment at Gazi Area,8598734,Thodoris,,ΒΟΤΑΝΙΚΟΣ,37.98227,23.71172,Entire home/apt,30,4,95,2019-07-18,1.28,5,364
1627870,Athens Apartment. Elegantly minimal in Petralona,3635281,Nadia,,ΠΕΤΡΑΛΩΝΑ,37.96804,23.70951,Entire home/apt,69,5,7,2018-10-15,0.14,5,292
1639002,minimal style appartment,8703008,Μυρων,,ΓΚΥΖΗ,37.98943,23.74598,Entire home/apt,50,1,3,2017-05-19,0.10,2,71
1648821,Fine stay in Kolonaki,8747413,Marina,,ΚΟΛΩΝΑΚΙ,37.97989,23.7457,Entire home/apt,75,2,69,2019-09-24,1.01,4,359
1654320,Totally renovated penthouse with Stunning Views,1781590,Karolos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98486,23.73911,Entire home/apt,45,2,7,2019-10-08,1.96,1,178
1659222,Όμορφα ανανεωμένος χώρος με 1 υ/τιο,8792981,John,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95822,23.73542,Entire home/apt,32,5,0,,,1,365
1672696,Luxury House in Center of Athens - Gazi,8852839,Roni,,ΒΟΤΑΝΙΚΟΣ,37.97765,23.70806,Entire home/apt,80,2,15,2019-10-20,3.38,2,169
1708578,ground little room in strefis,9014897,Angeliki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98933,23.73871,Entire home/apt,23,4,63,2019-11-11,0.86,2,92
1728675,Explore center on foot & near metro,4533113,Toula,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98628,23.72313,Entire home/apt,40,2,236,2019-09-23,3.20,1,262
1734269,9th Heaven,3625710,Ilias,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95892,23.72305,Entire home/apt,29,3,112,2019-11-06,1.62,2,290
1743425,strefis 360 view,9014897,Angeliki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98661,23.73598,Entire home/apt,37,3,168,2019-11-06,2.33,2,147
1746907,Athensstay Acropolis view 2p-wifi,221434,Katia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96629,23.72563,Entire home/apt,20,1,521,2019-11-13,7.01,3,324
1751520,Athensstay Acropolis Foot-metro Fix,221434,Katia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96715,23.72591,Entire home/apt,20,1,480,2019-11-16,6.52,3,333
1793287,TopFloor Sunny Apartment  Kolonaki ,3670650,Donia,,ΚΟΛΩΝΑΚΙ,37.97799,23.73819,Entire home/apt,120,3,0,,,1,358
1811588,Stylish loft in a historic building,5666079,Takis And Lina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98643,23.73734,Entire home/apt,99,3,32,2019-07-20,0.44,1,365
1814273,Penthouse Apartment in Exarcheia,9503126,Alex,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.989,23.74178,Entire home/apt,10,27,1,2016-07-04,0.02,1,0
1826249,Athens panorama flat ( private room),9556344,Dora,,ΓΚΥΖΗ,37.99541,23.74933,Private room,17,2,237,2019-10-18,3.56,1,261
1840943,"Convenient, elegant 2BR downtn apt.",4315682,Dimitris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98274,23.7346,Entire home/apt,69,3,5,2017-07-16,0.09,6,365
1843759,Embassy Art House,9633152,Jean,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98217,23.75499,Entire home/apt,69,2,201,2019-09-15,2.94,3,365
1845240,Courtyard apt - Central Athens,9640455,Maria,,ΠΑΓΚΡΑΤΙ,37.97207,23.74369,Entire home/apt,40,2,315,2019-10-21,4.32,2,359
1894104,Cosy penthouse in Plaka with balcony!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97446,23.73328,Entire home/apt,68,2,13,2019-04-27,0.18,66,345
1894354,"Plaka historic house, roof top, views!",1418201,Dean,,ΖΑΠΠΕΙΟ,37.97166,23.73309,Entire home/apt,68,2,26,2019-10-06,0.38,66,353
1895040,Athens GREAT Location!,1702039,Rose,,ΚΥΨΕΛΗ,37.99832,23.73961,Entire home/apt,64,3,27,2019-10-29,0.48,1,220
1900810,#AH02 KOLONAKI PENTHOUSE STUDIO,1585338,Flavia,,ΚΟΛΩΝΑΚΙ,37.97827,23.74565,Entire home/apt,71,5,5,2018-09-15,0.08,12,364
1905805,Minimal apartment in Athens,8407452,Margaret,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.01962,23.72774,Entire home/apt,26,2,29,2019-10-05,0.54,1,351
1925558,I LOVE KOLONAKI MINI JEWEL,1372271,Faidra+Daphne,,ΛΥΚΑΒΗΤΤΟΣ,37.9794,23.7435,Entire home/apt,45,4,8,2017-07-25,0.17,2,231
1927601,Amazing Acropolis Private Apartment,9985001,Edwardos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96689,23.72771,Entire home/apt,65,1,23,2017-10-07,0.45,7,364
